instances,times
frb35-17-4,0.478667020797729
p-hat1500-1,0.910176038742065
gen200-p0-9-44,0.0734269618988037
johnson8-2-4,0.0166728496551514
frb35-17-4,0.496225833892822
frb30-15-3,0.293911933898926
frb40-19-4,0.790364980697632
c-fat200-2,0.0333189964294434
frb59-26-5,3.02359700202942
frb35-17-5,0.478576898574829
frb30-15-4,0.289494037628174
C2000-9,5.08211088180542
p-hat700-1,0.295324087142944
MANN-a9,0.0166120529174805
gen200-p0-9-55,0.0748980045318604
frb30-15-4,0.300738096237183
brock200-4,0.0561349391937256
johnson32-2-4,0.439616918563843
p-hat700-1,0.252803087234497
C125-9,0.036870002746582
san200-0-9-2,0.0843741893768311
p-hat300-2,0.133879899978638
johnson16-2-4,0.0562400817871094
san1000,0.778915166854858
frb50-23-1,1.71136689186096
frb35-17-5,0.477579116821289
san1000,0.764364957809448
frb53-24-1,2.06424188613892
frb30-15-2,0.298031091690063
p-hat1500-2,1.65704798698425
frb35-17-3,0.510456085205078
johnson32-2-4,0.369071006774902
brock400-2,0.287815809249878
p-hat300-3,0.161213159561157
C500-9,0.368048906326294
frb45-21-2,1.13484406471252
brock400-2,0.18604588508606
C4000-5,11.6638638973236
C250-9,0.105248928070068
frb59-26-4,3.01383209228516
san400-0-7-1,0.2240149974823
c-fat200-1,0.0326170921325684
brock200-2,0.0905461311340332
san200-0-9-2,0.0754580497741699
MANN-a27,0.474447965621948
MANN-a45,1.54034280776978
keller6,13.2083780765533
gen400-p0-9-55,0.27189302444458
hamming10-4,1.25810408592224
frb50-23-1,1.72899794578552
brock200-2,0.101960897445679
brock400-2,0.233800172805786
c-fat200-1,0.0242111682891846
p-hat700-2,0.409850120544434
frb59-26-3,3.00254702568054
brock400-2,0.23194408416748
C1000-9,1.31219077110291
keller4,0.0741958618164062
frb53-24-1,2.07468795776367
san200-0-9-1,0.0732691287994385
frb35-17-2,0.470590114593506
C125-9,0.0434439182281494
MANN-a45,1.54888987541199
san200-0-9-2,0.0980689525604248
frb30-15-2,0.299190044403076
frb40-19-1,0.749068021774292
p-hat300-2,0.165489912033081
frb35-17-2,0.480815172195435
frb50-23-3,1.86471104621887
frb50-23-4,1.70316982269287
p-hat700-2,0.57715916633606
p-hat1500-1,0.88850998878479
frb53-24-1,2.0944459438324
DSJC500-5,0.203060865402222
frb45-21-3,1.13599491119385
san200-0-9-3,0.287998914718628
frb50-23-2,1.70678782463074
frb40-19-2,0.769202947616577
brock200-2,0.0522708892822266
frb59-26-3,2.99400997161865
c-fat200-5,0.0718569755554199
johnson16-2-4,0.0472838878631592
san400-0-5-1,0.177829027175903
gen200-p0-9-55,0.0740158557891846
gen400-p0-9-75,0.265001058578491
p-hat300-2,0.0871469974517822
san400-0-7-2,0.220577001571655
frb35-17-5,0.474517107009888
frb53-24-3,2.07658505439758
C2000-9,5.2230110168457
frb50-23-3,1.70167016983032
san200-0-9-1,0.0778369903564453
keller4,0.0945000648498535
DSJC1000-5,0.929351091384888
frb45-21-2,1.12951612472534
frb35-17-5,0.473444938659668
frb59-26-5,2.99360108375549
frb53-24-2,2.04002213478088
san400-0-7-1,0.18071985244751
c-fat500-2,0.0985331535339355
frb53-24-5,2.11828684806824
p-hat700-2,0.408066987991333
frb45-21-1,1.12255787849426
c-fat500-5,0.124737024307251
san200-0-7-2,0.110474109649658
frb59-26-4,3.03135704994202
hamming8-2,0.109493970870972
frb50-23-4,1.73032402992249
frb53-24-3,2.0464231967926
frb59-26-1,3.14819598197937
p-hat300-2,0.0923049449920654
frb53-24-4,2.10851311683655
C1000-9,1.33867287635803
frb59-26-1,3.01972389221191
C500-9,0.372577905654907
frb40-19-1,0.74445104598999
frb53-24-4,2.11955285072327
p-hat1500-1,0.892297983169556
C125-9,0.0384371280670166
c-fat200-5,0.106389999389648
keller4,0.0451841354370117
frb45-21-4,1.26632285118103
gen200-p0-9-44,0.0675859451293945
frb35-17-5,0.475307941436768
frb45-21-1,1.11723804473877
gen400-p0-9-75,0.296816825866699
brock400-2,0.234609127044678
hamming6-4,0.0194010734558105
MANN-a9,0.0214800834655762
c-fat500-2,0.0670208930969238
c-fat500-2,0.0619308948516846
MANN-a45,1.5596969127655
hamming8-4,0.0862259864807129
frb40-19-5,0.779181003570557
san400-0-7-2,0.221192836761475
frb59-26-3,3.01563096046448
frb35-17-1,0.472615003585815
p-hat1500-1,0.881286859512329
brock400-4,0.234040975570679
frb35-17-5,0.474984884262085
san200-0-9-2,0.113873958587646
p-hat1500-3,2.5197639465332
frb59-26-4,3.14868593215942
p-hat300-1,0.0660040378570557
frb50-23-1,1.72793698310852
hamming6-2,0.0192818641662598
johnson16-2-4,0.304679155349731
san200-0-9-2,0.0736989974975586
frb53-24-5,2.22146487236023
keller4,0.0501220226287842
frb59-26-4,2.99828004837036
MANN-a27,0.261894941329956
frb40-19-2,0.75402307510376
C250-9,0.0985379219055176
frb45-21-3,1.28696990013123
frb40-19-5,0.746704816818237
c-fat500-1,0.0523741245269775
C4000-5,12.0596039295197
san400-0-7-2,0.223536014556885
brock200-2,0.051793098449707
san200-0-9-2,0.0707190036773682
p-hat1500-2,1.80047297477722
johnson8-4-4,0.026447057723999
frb35-17-2,0.485068082809448
DSJC1000-5,0.766808032989502
p-hat1500-2,1.70207381248474
gen400-p0-9-65,0.270376920700073
frb53-24-5,2.05715394020081
frb40-19-5,0.806695938110352
frb59-26-2,2.98186206817627
keller5,0.686095952987671
frb45-21-1,1.16687488555908
DSJC1000-5,0.788825988769531
frb50-23-5,1.65935802459717
frb40-19-3,0.769978046417236
C125-9,0.0610668659210205
C1000-9,1.30731415748596
p-hat700-3,0.585376024246216
C2000-9,5.11575293540955
frb53-24-5,2.05339598655701
keller4,0.0516278743743896
frb59-26-1,3.39050102233887
frb59-26-5,2.99849390983582
frb50-23-2,1.67668700218201
MANN-a81,16.0122759342194
frb45-21-3,1.2677149772644
frb40-19-5,0.741915941238403
frb50-23-2,1.69010710716248
hamming8-2,0.114399194717407
frb50-23-5,1.6707010269165
frb40-19-1,0.754857063293457
keller5,0.824883937835693
frb30-15-1,0.299730062484741
C250-9,0.1509108543396
san400-0-5-1,0.207144975662231
frb50-23-3,1.66957378387451
gen200-p0-9-44,0.0766220092773438
frb53-24-2,2.06818103790283
MANN-a9,0.0221521854400635
frb53-24-4,2.07451009750366
keller5,0.690509080886841
MANN-a27,0.256872892379761
C2000-5,3.06089806556702
c-fat200-5,0.0945680141448975
frb45-21-4,1.14061498641968
frb45-21-4,1.16130495071411
frb30-15-3,0.291667938232422
frb45-21-3,1.25774908065796
frb30-15-2,0.319893836975098
frb45-21-4,1.38484787940979
hamming10-4,1.29021096229553
C2000-5,2.91940689086914
brock200-4,0.104943037033081
frb45-21-4,1.3618221282959
p-hat1500-1,0.964975833892822
frb45-21-2,1.15388011932373
p-hat700-3,0.595696926116943
frb53-24-3,2.05920600891113
frb45-21-2,1.34054899215698
frb50-23-4,1.68429493904114
MANN-a27,0.213078022003174
C2000-5,2.93088603019714
johnson16-2-4,0.0338270664215088
brock800-2,0.673764944076538
c-fat200-2,0.252362966537476
frb50-23-3,1.69171190261841
johnson8-4-4,0.0243959426879883
frb50-23-2,1.67953300476074
johnson8-2-4,0.0174801349639893
hamming8-2,0.14043402671814
brock800-2,0.646397829055786
C500-9,0.380824089050293
keller6,13.6239190101624
hamming8-2,0.177371025085449
p-hat700-2,0.436017990112305
brock800-4,0.645013093948364
p-hat300-3,0.143579959869385
c-fat200-5,0.0506229400634766
frb30-15-2,0.299030065536499
C500-9,0.387647867202759
frb35-17-2,0.475254058837891
san400-0-5-1,0.173010110855103
C250-9,0.103003978729248
frb53-24-2,2.10170912742615
C2000-5,2.91124606132507
frb53-24-2,2.18169212341309
C4000-5,11.6988270282745
johnson16-2-4,0.303570985794067
p-hat300-2,0.124175071716309
c-fat500-1,0.0570881366729736
gen400-p0-9-65,0.266073942184448
hamming10-4,1.42455911636353
gen400-p0-9-65,0.268018007278442
frb40-19-4,0.747305154800415
frb45-21-5,1.13082695007324
gen200-p0-9-44,0.0792169570922852
gen400-p0-9-65,0.302864074707031
johnson32-2-4,0.365075826644897
frb40-19-1,0.789799928665161
frb35-17-5,0.590680122375488
brock400-2,0.241278171539307
hamming10-4,1.39968299865723
hamming8-4,0.154268980026245
DSJC1000-5,0.848231077194214
keller4,0.0562660694122314
hamming6-4,0.0304319858551025
johnson32-2-4,0.484534025192261
C250-9,0.132755994796753
frb59-26-3,3.37435078620911
san200-0-9-2,0.100106954574585
frb50-23-3,1.91711020469666
DSJC500-5,0.316122055053711
san200-0-7-1,0.146337985992432
frb59-26-4,3.15601897239685
gen400-p0-9-75,0.295253992080688
C125-9,0.0897128582000732
p-hat1500-1,0.887420892715454
hamming6-4,0.0230269432067871
frb59-26-3,3.04211091995239
C1000-9,1.34897589683533
frb53-24-5,2.06965899467468
johnson8-4-4,0.0271499156951904
san200-0-7-1,0.0645580291748047
johnson8-4-4,0.0244951248168945
frb35-17-3,0.513836860656738
san400-0-7-3,0.218509197235107
frb35-17-3,0.621456861495972
C2000-9,5.90553998947144
C4000-5,13.8491930961609
p-hat1500-3,3.37982201576233
frb50-23-3,2.22548699378967
frb59-26-3,3.55040001869202
gen200-p0-9-44,0.0894889831542969
san200-0-9-1,0.0929892063140869
gen200-p0-9-44,0.183928966522217
frb40-19-4,0.889950037002563
MANN-a81,19.580157995224
C250-9,0.356280088424683
p-hat300-2,0.109267950057983
frb59-26-2,3.90911316871643
c-fat500-5,0.104429006576538
MANN-a9,0.0213930606842041
gen200-p0-9-44,0.0936539173126221
frb59-26-1,3.76748895645142
san400-0-7-2,0.243238925933838
frb50-23-4,2.10510206222534
frb50-23-1,2.17150688171387
frb50-23-1,2.0694580078125
san200-0-7-2,0.0772049427032471
brock200-4,0.0657711029052734
brock800-4,0.80810284614563
c-fat500-5,0.168966054916382
p-hat1500-2,2.11270093917847
MANN-a81,19.5393381118774
frb35-17-1,0.534534931182861
frb53-24-3,2.39180016517639
hamming8-4,0.12374210357666
brock400-4,0.307173013687134
frb59-26-5,3.59368896484375
hamming8-2,0.135622024536133
frb45-21-3,1.40464210510254
c-fat200-1,0.0309767723083496
c-fat200-1,0.0406889915466309
frb45-21-1,1.59069514274597
frb35-17-1,0.583461999893188
frb53-24-1,2.4102029800415
frb53-24-2,2.44936895370483
frb30-15-1,0.349616050720215
p-hat1500-2,2.10384488105774
frb35-17-1,0.593142986297607
gen200-p0-9-44,0.0873081684112549
p-hat300-3,0.414932012557983
frb53-24-3,2.44937920570374
brock800-2,0.775038957595825
brock800-4,0.76432204246521
p-hat1500-3,3.07393097877502
frb53-24-1,2.82693409919739
frb53-24-4,2.54133605957031
MANN-a81,18.9167399406433
frb35-17-4,0.647047996520996
C2000-9,6.14522409439087
frb45-21-4,1.46452188491821
c-fat200-5,0.388095140457153
hamming6-2,0.0281569957733154
c-fat200-5,0.0656449794769287
frb53-24-4,2.77709984779358
frb53-24-2,2.55674886703491
frb53-24-5,2.48593807220459
johnson8-4-4,0.0293269157409668
c-fat500-2,0.166412115097046
keller5,0.853518009185791
frb59-26-2,3.67667889595032
C2000-5,3.6354649066925
c-fat200-2,0.0394790172576904
johnson8-2-4,0.021359920501709
frb59-26-5,3.67179584503174
san1000,0.972057104110718
frb35-17-2,0.61724591255188
brock200-4,0.363755941390991
frb40-19-2,0.901646137237549
frb53-24-5,2.53998303413391
johnson32-2-4,0.425359010696411
p-hat300-3,0.172350168228149
frb40-19-4,0.949938058853149
DSJC1000-5,0.985563993453979
gen400-p0-9-75,0.310853958129883
frb53-24-1,2.5358190536499
frb45-21-1,1.32502198219299
hamming6-2,0.0287978649139404
p-hat1500-3,3.0292649269104
frb45-21-3,1.38728308677673
MANN-a9,0.023036003112793
brock400-4,0.278735876083374
frb59-26-4,3.64369201660156
frb50-23-2,2.25305485725403
frb59-26-1,3.73751997947693
frb40-19-3,0.931704044342041
frb53-24-5,2.51362681388855
brock800-4,0.831949949264526
hamming6-2,0.0254678726196289
p-hat1500-2,2.16696190834045
san400-0-7-3,0.250241041183472
frb53-24-1,2.41245007514954
MANN-a45,1.85300493240356
gen200-p0-9-44,0.0807530879974365
frb45-21-3,1.50559782981873
brock400-2,0.223493814468384
p-hat700-2,0.584100008010864
keller4,0.119218111038208
p-hat300-1,0.0980989933013916
frb50-23-4,1.97061896324158
frb59-26-4,3.40271902084351
hamming8-2,0.221879005432129
frb59-26-2,3.67101502418518
MANN-a27,0.302906036376953
frb40-19-4,1.05651307106018
frb53-24-2,2.79895186424255
san1000,1.20938611030579
san200-0-7-1,0.0674340724945068
c-fat200-1,0.0820488929748535
frb35-17-2,0.662482023239136
frb35-17-1,0.584705114364624
san200-0-7-2,0.0722618103027344
c-fat200-1,0.0319240093231201
c-fat200-1,0.131448984146118
C4000-5,15.9836919307709
brock800-2,0.830619096755981
frb35-17-3,0.624921083450317
hamming8-2,0.406033992767334
frb40-19-1,0.959345817565918
p-hat700-2,0.683259010314941
p-hat300-3,0.18638801574707
frb53-24-5,2.72783303260803
frb30-15-5,0.354247093200684
MANN-a81,19.7418341636658
c-fat200-5,0.114815950393677
frb50-23-5,2.08384394645691
johnson16-2-4,0.0966629981994629
frb40-19-4,0.877618074417114
brock800-4,0.726580142974854
brock400-2,0.268971920013428
san200-0-9-1,0.126868009567261
frb53-24-1,2.4847149848938
frb50-23-3,2.11613512039185
p-hat300-3,0.134348154067993
frb59-26-3,3.67036199569702
c-fat500-2,0.0718729496002197
hamming10-4,1.52601504325867
p-hat300-3,0.138963937759399
gen400-p0-9-65,0.321563959121704
frb45-21-3,1.50927186012268
frb40-19-4,0.921854019165039
frb35-17-5,0.665759086608887
san200-0-9-3,0.0875940322875977
san400-0-7-2,0.283381938934326
MANN-a45,1.81941103935242
keller4,0.0627939701080322
keller4,0.0652821063995361
brock200-2,0.0656371116638184
frb50-23-2,2.10299587249756
p-hat700-3,0.675250053405762
brock400-4,0.323783159255981
frb50-23-4,2.07362008094788
frb45-21-4,1.45615696907043
C1000-9,1.6430139541626
frb30-15-5,0.38521409034729
frb100-40,26.9156091213226
johnson16-2-4,0.0961639881134033
c-fat200-2,0.0410220623016357
hamming8-2,0.194975852966309
frb40-19-5,0.975229024887085
frb53-24-3,2.52641201019287
frb35-17-2,0.903765916824341
p-hat700-1,0.293122053146362
hamming6-2,0.0292420387268066
frb40-19-4,0.957427978515625
frb35-17-5,0.776360034942627
C2000-5,3.5958309173584
frb40-19-3,0.866523027420044
frb45-21-2,1.37645506858826
frb40-19-5,0.869063854217529
c-fat500-1,0.0617971420288086
p-hat1500-1,1.32936406135559
johnson8-2-4,0.0203449726104736
frb53-24-1,2.56459307670593
C250-9,0.122876167297363
frb30-15-3,0.357807159423828
san400-0-5-1,0.171664953231812
MANN-a81,20.7443242073059
frb30-15-3,0.400048971176147
frb35-17-4,0.547070026397705
frb30-15-5,0.345809936523438
brock400-4,0.306699991226196
frb50-23-2,2.21436405181885
p-hat700-2,0.454452991485596
frb40-19-2,0.934705972671509
frb35-17-1,0.552059888839722
johnson8-2-4,0.0185921192169189
frb59-26-5,4.30398011207581
gen400-p0-9-75,0.314329147338867
C500-9,0.456094980239868
hamming8-2,0.212011098861694
hamming6-4,0.0300891399383545
frb40-19-2,0.959028959274292
san200-0-9-3,0.088839054107666
DSJC1000-5,0.966120004653931
frb35-17-2,0.590278148651123
frb53-24-2,2.4030339717865
frb30-15-3,0.338402986526489
gen200-p0-9-44,0.0840499401092529
frb59-26-3,3.72469401359558
p-hat300-1,0.347116947174072
frb40-19-2,0.888327836990356
frb40-19-2,0.960106134414673
hamming8-2,0.125911951065063
p-hat1500-3,3.01218318939209
C2000-5,3.66588187217712
san200-0-7-2,0.0704019069671631
DSJC500-5,0.298608779907227
frb40-19-5,0.870954990386963
frb50-23-4,2.02513599395752
brock800-4,0.755643844604492
san400-0-7-3,0.230231046676636
keller6,15.9745209217072
frb59-26-4,4.02148008346558
gen400-p0-9-55,0.306956052780151
frb50-23-5,2.27052903175354
johnson8-2-4,0.0199811458587646
c-fat500-5,0.113640069961548
p-hat1500-2,2.24714803695679
c-fat200-1,0.0923609733581543
brock800-4,0.857264995574951
brock200-2,0.0576200485229492
C2000-5,3.83194518089294
brock800-4,0.807648897171021
frb100-40,26.6271789073944
c-fat200-1,0.0507431030273438
hamming10-4,1.6733500957489
frb45-21-4,1.48406386375427
frb35-17-5,0.556945085525513
johnson8-4-4,0.0269138813018799
frb30-15-4,0.39003586769104
san400-0-7-3,0.244377136230469
C2000-5,3.50093102455139
p-hat700-3,0.675076961517334
frb30-15-3,0.410681962966919
frb53-24-2,2.58746695518494
p-hat1500-3,3.71403908729553
brock400-4,0.297729969024658
frb30-15-1,0.350744962692261
hamming8-4,0.158726930618286
frb35-17-1,0.599180936813354
frb35-17-4,0.574184894561768
gen200-p0-9-55,0.180611133575439
frb59-26-4,3.61023616790771
frb40-19-5,0.967879056930542
brock800-2,0.774452924728394
frb100-40,28.5079829692841
c-fat200-5,0.0543880462646484
c-fat200-5,0.0637941360473633
brock800-2,0.786336898803711
brock800-4,0.887251138687134
san200-0-9-3,0.127341985702515
frb59-26-1,4.02334403991699
p-hat1500-1,1.09903788566589
brock400-4,0.29765510559082
c-fat500-5,0.1285719871521
c-fat200-5,0.112658977508545
p-hat1500-2,1.97621297836304
brock800-2,0.811717987060547
frb59-26-3,3.85982298851013
c-fat200-5,0.061398983001709
c-fat500-5,0.167885065078735
p-hat300-1,0.0736539363861084
gen400-p0-9-75,0.305499076843262
frb53-24-3,2.48406100273132
frb50-23-2,2.09769701957703
C250-9,0.116676092147827
johnson16-2-4,0.090008020401001
MANN-a27,0.32965087890625
johnson8-2-4,0.0197150707244873
johnson16-2-4,0.044719934463501
frb53-24-3,2.41052198410034
DSJC500-5,0.282183885574341
MANN-a27,0.2901451587677
san1000,0.996922969818115
p-hat1500-3,2.88098502159119
C1000-9,1.88057589530945
C4000-5,15.9871339797974
san1000,1.00457215309143
keller6,17.7291030883789
frb50-23-2,1.95160293579102
p-hat1500-1,1.02204489707947
san200-0-9-1,0.115803003311157
san200-0-7-1,0.0701861381530762
frb59-26-4,4.06454205513
c-fat500-5,0.40536093711853
frb53-24-4,2.70946383476257
frb50-23-2,2.28074598312378
C250-9,0.416295051574707
hamming6-4,0.0276219844818115
DSJC1000-5,1.11644411087036
p-hat300-3,0.19516396522522
brock800-4,0.850136041641235
p-hat1500-3,3.42502093315125
C125-9,0.0460801124572754
san200-0-9-3,0.093660831451416
san200-0-7-1,0.077908992767334
gen400-p0-9-65,0.335306167602539
DSJC1000-5,0.92337703704834
frb50-23-1,2.10238218307495
gen200-p0-9-55,0.0917000770568848
frb30-15-3,0.408317804336548
frb35-17-5,0.566226959228516
frb59-26-3,3.92052793502808
MANN-a9,0.0225739479064941
frb59-26-1,3.54062485694885
san200-0-9-3,0.0801069736480713
p-hat700-3,0.642289876937866
c-fat500-2,0.0755980014801025
frb45-21-5,1.59939408302307
p-hat700-1,0.282158851623535
johnson8-2-4,0.0167520046234131
frb40-19-5,0.847639083862305
san400-0-7-1,0.283200025558472
san1000,0.999506950378418
frb59-26-3,4.10118985176086
frb35-17-3,0.541108131408691
frb50-23-3,1.96954488754272
c-fat200-1,0.0337750911712646
C125-9,0.148618936538696
frb40-19-3,0.926960945129395
frb59-26-1,3.53856897354126
frb40-19-5,0.868193864822388
frb35-17-2,0.636448860168457
frb30-15-4,0.38099193572998
frb40-19-3,1.08696818351746
frb59-26-5,3.91236591339111
C1000-9,1.85197901725769
frb35-17-3,0.827830076217651
san400-0-7-1,0.543815851211548
frb59-26-2,3.83264994621277
san200-0-9-2,0.0881989002227783
hamming6-4,0.0275020599365234
p-hat1500-2,2.08560800552368
frb45-21-3,1.49133682250977
frb53-24-4,2.56132411956787
frb35-17-3,0.646715879440308
frb45-21-2,1.39371919631958
frb40-19-5,0.989252090454102
frb45-21-2,1.547208070755
frb53-24-2,2.77893996238708
p-hat1500-2,2.27512192726135
hamming8-4,0.105536937713623
frb53-24-2,2.61556792259216
p-hat1500-2,2.24339199066162
san200-0-7-2,0.128124952316284
san400-0-5-1,0.176344871520996
johnson8-2-4,0.0203361511230469
frb59-26-1,4.033127784729
gen400-p0-9-55,0.317779064178467
san400-0-7-1,0.317060947418213
keller6,16.9518721103668
p-hat700-3,0.962735891342163
frb30-15-2,0.357474803924561
frb30-15-4,0.381278991699219
san400-0-7-3,0.310791015625
C125-9,0.10008692741394
hamming6-4,0.0285179615020752
p-hat700-3,0.737345933914185
DSJC1000-5,0.901580095291138
frb53-24-2,2.52298307418823
johnson32-2-4,0.453581094741821
frb30-15-2,0.425611019134521
frb59-26-5,4.11024498939514
MANN-a27,0.299898862838745
c-fat200-1,0.0399620532989502
frb100-40,26.7560839653015
hamming8-4,0.110403060913086
brock400-2,0.456393957138062
san400-0-7-3,0.208813905715942
gen200-p0-9-44,0.176326036453247
p-hat1500-2,2.01631808280945
frb30-15-2,0.603355884552002
san1000,0.923285007476807
hamming6-2,0.0298769474029541
C2000-5,3.81618499755859
frb30-15-2,0.37028694152832
p-hat300-1,0.0775420665740967
san400-0-7-1,0.309041023254395
frb50-23-4,2.19022297859192
san400-0-7-2,0.266167879104614
gen400-p0-9-65,0.309131860733032
keller5,0.869630098342896
frb50-23-2,2.19600296020508
C2000-5,3.82166409492493
keller4,0.0531690120697021
MANN-a45,1.86669898033142
san400-0-7-1,0.213374853134155
MANN-a27,0.387526988983154
hamming6-2,0.0302829742431641
frb45-21-5,1.41180610656738
frb53-24-3,2.60112595558167
san200-0-7-1,0.0814721584320068
gen200-p0-9-55,0.149173021316528
MANN-a27,0.295098066329956
san400-0-5-1,0.225505113601685
san400-0-7-3,0.262035846710205
frb30-15-2,0.369570016860962
frb45-21-3,1.44082307815552
san400-0-7-1,0.261152029037476
frb50-23-3,2.0311279296875
frb59-26-4,3.45642995834351
johnson32-2-4,0.40035605430603
frb40-19-3,0.942008972167969
frb30-15-3,0.400652885437012
frb40-19-5,0.879832983016968
c-fat500-5,0.119096040725708
san200-0-9-1,0.16874098777771
hamming8-2,0.174016952514648
frb30-15-2,0.330661058425903
san1000,0.978293180465698
frb40-19-3,0.93175196647644
C4000-5,13.5874109268188
gen400-p0-9-55,0.292319059371948
frb53-24-2,2.12363600730896
frb50-23-3,1.81415891647339
p-hat700-3,0.579778909683228
frb45-21-3,1.18132710456848
gen400-p0-9-55,0.26938796043396
johnson32-2-4,0.365680932998657
p-hat700-2,0.411961078643799
san400-0-5-1,0.139156103134155
C2000-5,2.94994688034058
frb45-21-3,1.14386487007141
san400-0-7-3,0.252291917800903
MANN-a45,1.56020879745483
frb45-21-5,1.17099595069885
frb50-23-5,1.67046189308167
C2000-5,2.93699502944946
frb45-21-1,1.15839409828186
c-fat500-1,0.0571000576019287
frb50-23-5,1.71897315979004
keller6,13.4962809085846
frb53-24-1,2.24860000610352
frb40-19-4,0.740331888198853
johnson16-2-4,0.300617933273315
gen200-p0-9-55,0.0726809501647949
frb30-15-3,0.28941798210144
brock200-4,0.0623388290405273
frb35-17-4,0.512803077697754
hamming8-4,0.0857601165771484
C4000-5,11.8099129199982
frb59-26-3,3.01232385635376
p-hat1500-3,2.63931083679199
san200-0-9-3,0.367687940597534
frb59-26-4,3.14260196685791
c-fat500-5,0.0928270816802979
MANN-a9,0.0186469554901123
frb30-15-1,0.34223198890686
frb40-19-4,0.748234987258911
keller5,0.728328943252563
frb53-24-1,2.06254982948303
DSJC500-5,0.250273942947388
frb59-26-3,3.0257420539856
frb40-19-4,0.754958868026733
frb59-26-5,3.17514681816101
frb30-15-5,0.467929840087891
san200-0-7-2,0.0628790855407715
brock400-4,0.236797094345093
keller5,0.736173868179321
hamming6-4,0.023813009262085
hamming8-2,0.112921953201294
p-hat700-1,0.253584861755371
san400-0-7-3,0.393142938613892
frb53-24-5,2.09617900848389
p-hat700-1,0.254971027374268
san400-0-7-2,0.182653188705444
johnson16-2-4,0.034512996673584
frb30-15-4,0.341381788253784
gen400-p0-9-75,0.278975963592529
frb50-23-2,1.68605279922485
c-fat500-2,0.101083040237427
c-fat200-2,0.032567024230957
brock800-2,0.628788948059082
frb50-23-1,1.69706296920776
keller5,0.726958990097046
brock400-2,0.192950010299683
frb45-21-4,1.1492280960083
johnson8-2-4,0.0194380283355713
frb45-21-4,1.18373513221741
hamming6-4,0.0203149318695068
c-fat200-2,0.0320069789886475
DSJC1000-5,0.767552137374878
frb50-23-1,1.79211592674255
DSJC1000-5,0.773206233978271
frb35-17-3,0.681993007659912
p-hat700-1,0.244668006896973
san200-0-9-1,0.0705029964447021
frb45-21-5,1.15751481056213
san200-0-7-1,0.111353158950806
brock800-2,0.673580884933472
gen400-p0-9-55,0.267811059951782
C2000-9,5.13091993331909
frb40-19-5,0.755707025527954
MANN-a27,0.287191867828369
DSJC1000-5,0.783164024353027
frb30-15-3,0.293071031570435
san1000,0.793148994445801
keller6,13.5272018909454
hamming6-2,0.0276381969451904
p-hat700-2,0.417297840118408
gen400-p0-9-75,0.269603967666626
DSJC500-5,0.251213073730469
keller6,13.3164420127869
keller5,0.767969846725464
keller6,13.3239140510559
johnson8-4-4,0.0248830318450928
san200-0-7-2,0.0648069381713867
frb59-26-1,3.04430818557739
gen400-p0-9-65,0.219430923461914
p-hat700-3,0.571444988250732
brock200-2,0.264312028884888
gen200-p0-9-55,0.28226900100708
frb30-15-1,0.505102157592773
frb35-17-4,0.526753902435303
frb59-26-4,3.02180790901184
frb35-17-3,0.475010871887207
brock400-4,0.235122919082642
frb40-19-2,0.76757287979126
frb59-26-3,3.02962708473206
p-hat700-2,0.403126955032349
frb30-15-4,0.295326948165894
gen200-p0-9-55,0.285629034042358
gen200-p0-9-55,0.292778015136719
DSJC1000-5,0.810432910919189
frb50-23-1,1.75163602828979
johnson8-4-4,0.02445387840271
frb53-24-3,2.04565596580505
c-fat200-1,0.0343770980834961
p-hat700-2,0.441861152648926
gen200-p0-9-44,0.119885921478271
frb30-15-5,0.305299043655396
MANN-a9,0.0182809829711914
frb35-17-3,0.500957012176514
p-hat700-2,0.402123928070068
frb30-15-4,0.321455955505371
frb40-19-2,0.751379013061523
frb35-17-1,0.537023782730103
san400-0-7-1,0.22671103477478
frb59-26-1,2.99117517471313
p-hat700-1,0.296419143676758
johnson8-2-4,0.0167968273162842
brock400-4,0.233258008956909
frb100-40,21.3997070789337
frb45-21-3,1.34974098205566
keller5,0.727846145629883
san400-0-5-1,0.136538028717041
p-hat1500-3,2.41631078720093
brock400-4,0.225044012069702
c-fat500-2,0.0568900108337402
hamming6-4,0.0242969989776611
c-fat200-5,0.0461330413818359
frb45-21-1,1.19371700286865
frb40-19-5,0.742310047149658
frb53-24-5,2.07440710067749
johnson8-2-4,0.0196681022644043
p-hat300-3,0.159301042556763
frb30-15-1,0.297037124633789
frb59-26-2,2.96670413017273
johnson8-2-4,0.0192301273345947
frb45-21-5,1.2193751335144
frb35-17-4,0.480101108551025
san400-0-5-1,0.179930925369263
p-hat1500-1,0.912429094314575
p-hat300-2,0.137163877487183
frb40-19-4,0.755136966705322
frb50-23-1,1.82911896705627
frb35-17-2,0.477230072021484
p-hat1500-2,1.69472193717957
gen200-p0-9-44,0.074470043182373
san200-0-9-2,0.116402149200439
p-hat300-2,0.0853140354156494
hamming6-2,0.0214118957519531
C250-9,0.193599224090576
p-hat300-1,0.0589468479156494
C2000-5,2.90286707878113
johnson8-4-4,0.0189909934997559
p-hat300-1,0.105606079101562
frb35-17-1,0.505697965621948
san200-0-9-1,0.0777919292449951
c-fat500-2,0.109297037124634
frb35-17-2,0.472429990768433
frb45-21-2,1.13065195083618
frb40-19-4,0.753986120223999
gen200-p0-9-44,0.0662379264831543
gen400-p0-9-55,0.297670841217041
